ts,open,high,low,close,vol,dt
1777799700000,2307.52,2312.85,2307.51,2311.13,180348.18,2026-05-03 09:15:00
1777800600000,2311.13,2321.69,2310.0,2315.22,486892.28,2026-05-03 09:30:00
1777801500000,2315.22,2316.74,2313.9,2315.4,170521.74,2026-05-03 09:45:00
1777802400000,2315.39,2315.7,2310.36,2312.8,128752.68,2026-05-03 10:00:00
1777803300000,2312.81,2312.87,2310.24,2310.53,77816.25,2026-05-03 10:15:00
1777804200000,2310.54,2314.5,2310.5,2313.51,81018.89,2026-05-03 10:30:00
1777805100000,2313.51,2313.52,2310.53,2310.54,55738.16,2026-05-03 10:45:00
1777806000000,2310.53,2315.33,2309.16,2313.49,112642.78,2026-05-03 11:00:00
1777806900000,2313.49,2314.1,2312.28,2312.5,43544.61,2026-05-03 11:15:00
1777807800000,2312.5,2323.2,2312.49,2320.5,468486.12,2026-05-03 11:30:00
1777808700000,2320.49,2327.0,2318.5,2318.65,446131.63,2026-05-03 11:45:00
1777809600000,2318.65,2332.17,2318.65,2328.43,569812.13,2026-05-03 12:00:00
1777810500000,2328.43,2329.2,2323.75,2325.58,178673.87,2026-05-03 12:15:00
1777811400000,2325.59,2326.28,2321.97,2324.21,149962.2,2026-05-03 12:30:00
1777812300000,2324.2,2325.79,2321.77,2324.33,117158.17,2026-05-03 12:45:00
1777813200000,2324.32,2327.5,2323.13,2326.09,116261.02,2026-05-03 13:00:00
1777814100000,2326.09,2326.51,2321.48,2323.81,123673.06,2026-05-03 13:15:00
1777815000000,2323.81,2326.2,2319.13,2321.43,209539.12,2026-05-03 13:30:00
1777815900000,2321.44,2323.47,2320.5,2321.0,127041.55,2026-05-03 13:45:00
1777816800000,2321.0,2325.89,2321.0,2324.82,114562.04,2026-05-03 14:00:00
1777817700000,2324.83,2325.85,2320.3,2323.62,137435.16,2026-05-03 14:15:00
1777818600000,2323.62,2325.12,2322.46,2325.02,71679.13,2026-05-03 14:30:00
1777819500000,2325.02,2328.72,2322.68,2327.12,159750.74,2026-05-03 14:45:00
1777820400000,2327.11,2329.81,2327.06,2327.46,134253.55,2026-05-03 15:00:00
1777821300000,2327.46,2331.46,2327.25,2330.33,159867.08,2026-05-03 15:15:00
1777822200000,2330.32,2332.96,2325.17,2326.3,264763.47,2026-05-03 15:30:00
1777823100000,2326.3,2328.39,2323.28,2327.5,344632.55,2026-05-03 15:45:00
1777824000000,2327.49,2329.99,2323.6,2324.11,292968.33,2026-05-03 16:00:00
1777824900000,2324.1,2327.16,2320.67,2326.83,181036.0,2026-05-03 16:15:00
1777825800000,2326.83,2334.99,2326.83,2329.42,275401.53,2026-05-03 16:30:00
1777826700000,2329.42,2329.92,2327.0,2327.36,60054.09,2026-05-03 16:45:00
1777827600000,2327.36,2328.55,2323.0,2327.54,118398.15,2026-05-03 17:00:00
1777828500000,2327.54,2333.8,2327.39,2331.33,204625.14,2026-05-03 17:15:00
1777829400000,2331.34,2334.71,2331.34,2332.58,119855.81,2026-05-03 17:30:00
1777830300000,2332.58,2332.58,2329.27,2330.75,98583.35,2026-05-03 17:45:00
1777831200000,2330.75,2331.6,2328.0,2328.61,71300.67,2026-05-03 18:00:00
1777832100000,2328.6,2332.58,2326.91,2331.27,71399.95,2026-05-03 18:15:00
1777833000000,2331.27,2331.68,2328.67,2329.99,43704.6,2026-05-03 18:30:00
1777833900000,2329.99,2332.24,2329.61,2329.9,32724.81,2026-05-03 18:45:00
1777834800000,2329.91,2331.66,2328.95,2329.01,57707.02,2026-05-03 19:00:00
1777835700000,2329.01,2329.58,2327.28,2327.9,55726.37,2026-05-03 19:15:00
1777836600000,2327.9,2337.74,2327.9,2333.93,211364.19,2026-05-03 19:30:00
1777837500000,2333.92,2335.05,2332.0,2334.31,94393.56,2026-05-03 19:45:00
1777838400000,2334.31,2335.5,2332.47,2332.47,94714.85,2026-05-03 20:00:00
1777839300000,2332.47,2339.0,2331.0,2334.56,162503.44,2026-05-03 20:15:00
1777840200000,2334.55,2343.7,2333.0,2335.17,562028.89,2026-05-03 20:30:00
1777841100000,2335.17,2336.2,2327.1,2328.6,207017.15,2026-05-03 20:45:00
1777842000000,2328.6,2334.23,2324.31,2331.87,327463.26,2026-05-03 21:00:00
1777842900000,2331.88,2332.13,2328.85,2328.9,73785.34,2026-05-03 21:15:00
1777843800000,2328.91,2331.19,2313.02,2318.8,395135.81,2026-05-03 21:30:00
1777844700000,2318.8,2323.88,2314.47,2322.95,255158.37,2026-05-03 21:45:00
1777845600000,2322.96,2352.07,2322.96,2347.08,1153348.66,2026-05-03 22:00:00
1777846500000,2347.08,2356.01,2334.23,2337.67,770313.75,2026-05-03 22:15:00
1777847400000,2337.67,2346.22,2333.95,2345.48,198172.26,2026-05-03 22:30:00
1777848300000,2345.47,2351.44,2340.88,2342.95,270420.38,2026-05-03 22:45:00
1777849200000,2342.95,2346.69,2335.44,2337.9,307280.0,2026-05-03 23:00:00
1777850100000,2337.91,2338.18,2320.34,2325.67,500811.06,2026-05-03 23:15:00
1777851000000,2325.67,2328.42,2322.82,2323.68,228854.55,2026-05-03 23:30:00
1777851900000,2323.68,2324.6,2318.53,2321.95,317474.81,2026-05-03 23:45:00
1777852800000,2321.95,2321.95,2313.89,2317.14,551998.93,2026-05-04 00:00:00
1777853700000,2317.14,2317.63,2308.01,2311.92,569231.39,2026-05-04 00:15:00
1777854600000,2311.91,2314.99,2309.17,2311.49,213556.96,2026-05-04 00:30:00
1777855500000,2311.5,2319.5,2311.5,2317.98,331773.81,2026-05-04 00:45:00
1777856400000,2317.98,2320.93,2311.67,2315.81,213421.03,2026-05-04 01:00:00
1777857300000,2315.8,2319.33,2312.22,2319.12,187433.74,2026-05-04 01:15:00
1777858200000,2319.12,2339.99,2318.69,2326.01,1199848.49,2026-05-04 01:30:00
1777859100000,2326.0,2353.66,2325.6,2349.98,1148808.13,2026-05-04 01:45:00
1777860000000,2349.98,2362.48,2344.1,2359.0,1974819.99,2026-05-04 02:00:00
1777860900000,2359.0,2373.83,2355.09,2363.19,1556511.4,2026-05-04 02:15:00
1777861800000,2363.18,2383.77,2363.18,2379.67,1453052.83,2026-05-04 02:30:00
1777862700000,2379.67,2388.0,2373.43,2374.2,883827.59,2026-05-04 02:45:00
1777863600000,2374.2,2386.56,2370.78,2383.77,715512.81,2026-05-04 03:00:00
1777864500000,2383.78,2392.0,2377.72,2378.99,711561.64,2026-05-04 03:15:00
1777865400000,2379.0,2384.58,2374.78,2377.99,395493.87,2026-05-04 03:30:00
1777866300000,2377.99,2385.21,2376.68,2384.21,326898.14,2026-05-04 03:45:00
1777867200000,2384.21,2387.74,2383.27,2384.89,306075.21,2026-05-04 04:00:00
1777868100000,2384.88,2399.87,2383.52,2389.11,1010245.1,2026-05-04 04:15:00
