ts,open,high,low,close,vol,dt
1777275900000,2320.69,2321.51,2316.18,2316.18,1315.033213,2026-04-27 07:45:00
1777276800000,2316.18,2319.99,2314.48,2316.58,1091.307538,2026-04-27 08:00:00
1777277700000,2316.57,2318.0,2310.66,2310.92,1823.993066,2026-04-27 08:15:00
1777278600000,2310.91,2314.42,2309.22,2312.8,1228.987093,2026-04-27 08:30:00
1777279500000,2312.8,2319.72,2312.79,2319.67,1056.871506,2026-04-27 08:45:00
1777280400000,2319.72,2321.86,2319.0,2321.86,573.128705,2026-04-27 09:00:00
1777281300000,2321.85,2322.46,2315.57,2319.37,691.011998,2026-04-27 09:15:00
1777282200000,2319.36,2325.0,2318.64,2323.77,987.825717,2026-04-27 09:30:00
1777283100000,2323.78,2325.44,2321.91,2322.04,452.553777,2026-04-27 09:45:00
1777284000000,2322.03,2324.13,2320.39,2321.57,447.1633,2026-04-27 10:00:00
1777284900000,2321.57,2322.27,2318.63,2320.01,233.271655,2026-04-27 10:15:00
1777285800000,2320.01,2321.61,2319.1,2319.49,400.405402,2026-04-27 10:30:00
1777286700000,2319.49,2322.86,2319.47,2320.03,257.675358,2026-04-27 10:45:00
1777287600000,2320.03,2322.02,2317.0,2318.32,545.256507,2026-04-27 11:00:00
1777288500000,2318.32,2322.28,2317.71,2321.48,445.612814,2026-04-27 11:15:00
1777289400000,2321.48,2324.59,2318.48,2319.67,616.604549,2026-04-27 11:30:00
1777290300000,2319.66,2320.78,2318.31,2320.09,339.016255,2026-04-27 11:45:00
1777291200000,2320.04,2321.05,2316.49,2319.83,743.352805,2026-04-27 12:00:00
1777292100000,2319.83,2320.88,2315.0,2316.39,738.386532,2026-04-27 12:15:00
1777293000000,2316.39,2317.48,2312.26,2315.49,1236.438876,2026-04-27 12:30:00
1777293900000,2315.49,2317.34,2312.11,2313.98,669.611946,2026-04-27 12:45:00
1777294800000,2313.98,2317.09,2312.82,2314.13,1118.147641,2026-04-27 13:00:00
1777295700000,2314.12,2317.18,2313.02,2315.05,703.975548,2026-04-27 13:15:00
1777296600000,2315.09,2320.52,2311.01,2316.01,2437.395945,2026-04-27 13:30:00
1777297500000,2316.0,2316.42,2303.34,2312.05,4589.957285,2026-04-27 13:45:00
1777298400000,2312.06,2317.25,2308.54,2314.29,1883.273244,2026-04-27 14:00:00
1777299300000,2314.29,2315.83,2310.79,2313.36,1022.859115,2026-04-27 14:15:00
1777300200000,2313.31,2327.42,2311.39,2326.11,3658.998554,2026-04-27 14:30:00
1777301100000,2326.11,2329.37,2312.65,2314.88,2543.464311,2026-04-27 14:45:00
1777302000000,2314.94,2315.26,2293.27,2294.9,9035.202275,2026-04-27 15:00:00
1777302900000,2294.93,2295.39,2265.68,2276.17,11986.976975,2026-04-27 15:15:00
1777303800000,2276.3,2284.52,2275.6,2282.59,2986.9347,2026-04-27 15:30:00
1777304700000,2282.59,2282.59,2273.0,2275.08,2318.532413,2026-04-27 15:45:00
1777305600000,2275.08,2278.55,2270.31,2278.26,1507.858736,2026-04-27 16:00:00
